"","District","Name","TEA","NCES","Charter","Student_Population","Subject","Score"
"404",15805,"NEW FRONTIERS PUBLIC SCHOOLS INC","I","11","Y","Male","Reading","23"
"405",15805,"NEW FRONTIERS PUBLIC SCHOOLS INC","I","11","Y","At_Risk","Math","6"
"406",15805,"NEW FRONTIERS PUBLIC SCHOOLS INC","I","11","Y","At_Risk","Reading","10"
"407",15805,"NEW FRONTIERS PUBLIC SCHOOLS INC","I","11","Y","Special","Math","60"
"408",15805,"NEW FRONTIERS PUBLIC SCHOOLS INC","I","11","Y","Special","Reading","80"
"409",15822,"JUBILEE ACADEMIES","I","11","Y","All","Math","31"
"410",15822,"JUBILEE ACADEMIES","I","11","Y","All","Reading","30"
"411",15822,"JUBILEE ACADEMIES","I","11","Y","Econ_Dis","Math","24"
"412",15822,"JUBILEE ACADEMIES","I","11","Y","Econ_Dis","Reading","24"
"413",15822,"JUBILEE ACADEMIES","I","11","Y","Female","Math","32"
"414",15822,"JUBILEE ACADEMIES","I","11","Y","Female","Reading","34"
"415",15822,"JUBILEE ACADEMIES","I","11","Y","Male","Math","30"
"416",15822,"JUBILEE ACADEMIES","I","11","Y","Male","Reading","26"
"417",15822,"JUBILEE ACADEMIES","I","11","Y","At_Risk","Math","17"
"418",15822,"JUBILEE ACADEMIES","I","11","Y","At_Risk","Reading","14"
"419",15822,"JUBILEE ACADEMIES","I","11","Y","Special","Math","6"
"420",15822,"JUBILEE ACADEMIES","I","11","Y","Special","Reading","6"
"421",15827,"SCHOOL OF SCIENCE AND TECHNOLOGY","I","11","Y","All","Math","40"
"422",15827,"SCHOOL OF SCIENCE AND TECHNOLOGY","I","11","Y","All","Reading","40"
"423",15827,"SCHOOL OF SCIENCE AND TECHNOLOGY","I","11","Y","Econ_Dis","Math","32"
"424",15827,"SCHOOL OF SCIENCE AND TECHNOLOGY","I","11","Y","Econ_Dis","Reading","31"
"425",15827,"SCHOOL OF SCIENCE AND TECHNOLOGY","I","11","Y","Female","Math","35"
"426",15827,"SCHOOL OF SCIENCE AND TECHNOLOGY","I","11","Y","Female","Reading","45"
"427",15827,"SCHOOL OF SCIENCE AND TECHNOLOGY","I","11","Y","Male","Math","44"
"428",15827,"SCHOOL OF SCIENCE AND TECHNOLOGY","I","11","Y","Male","Reading","37"
"429",15827,"SCHOOL OF SCIENCE AND TECHNOLOGY","I","11","Y","At_Risk","Math","13"
"430",15827,"SCHOOL OF SCIENCE AND TECHNOLOGY","I","11","Y","At_Risk","Reading","17"
"431",15827,"SCHOOL OF SCIENCE AND TECHNOLOGY","I","11","Y","Special","Math","11"
"432",15827,"SCHOOL OF SCIENCE AND TECHNOLOGY","I","11","Y","Special","Reading","17"
"433",15828,"HARMONY SCIENCE ACAD (SAN ANTONIO)","I","11","Y","All","Math","34"
"434",15828,"HARMONY SCIENCE ACAD (SAN ANTONIO)","I","11","Y","All","Reading","33"
"435",15828,"HARMONY SCIENCE ACAD (SAN ANTONIO)","I","11","Y","Econ_Dis","Math","30"
"436",15828,"HARMONY SCIENCE ACAD (SAN ANTONIO)","I","11","Y","Econ_Dis","Reading","29"
"437",15828,"HARMONY SCIENCE ACAD (SAN ANTONIO)","I","11","Y","Female","Math","37"
"438",15828,"HARMONY SCIENCE ACAD (SAN ANTONIO)","I","11","Y","Female","Reading","39"
"439",15828,"HARMONY SCIENCE ACAD (SAN ANTONIO)","I","11","Y","Male","Math","31"
"440",15828,"HARMONY SCIENCE ACAD (SAN ANTONIO)","I","11","Y","Male","Reading","28"
"441",15828,"HARMONY SCIENCE ACAD (SAN ANTONIO)","I","11","Y","At_Risk","Math","27"
"442",15828,"HARMONY SCIENCE ACAD (SAN ANTONIO)","I","11","Y","At_Risk","Reading","25"
"443",15828,"HARMONY SCIENCE ACAD (SAN ANTONIO)","I","11","Y","Special","Math","23"
"444",15828,"HARMONY SCIENCE ACAD (SAN ANTONIO)","I","11","Y","Special","Reading","23"
"445",15830,"BROOKS ACADEMIES OF TEXAS","I","11","Y","All","Math","39"
"446",15830,"BROOKS ACADEMIES OF TEXAS","I","11","Y","All","Reading","38"
"447",15830,"BROOKS ACADEMIES OF TEXAS","I","11","Y","Econ_Dis","Math","34"
"448",15830,"BROOKS ACADEMIES OF TEXAS","I","11","Y","Econ_Dis","Reading","33"
"449",15830,"BROOKS ACADEMIES OF TEXAS","I","11","Y","Female","Math","37"
"450",15830,"BROOKS ACADEMIES OF TEXAS","I","11","Y","Female","Reading","43"
"451",15830,"BROOKS ACADEMIES OF TEXAS","I","11","Y","Male","Math","41"
"452",15830,"BROOKS ACADEMIES OF TEXAS","I","11","Y","Male","Reading","34"
"453",15830,"BROOKS ACADEMIES OF TEXAS","I","11","Y","At_Risk","Math","25"
"454",15830,"BROOKS ACADEMIES OF TEXAS","I","11","Y","At_Risk","Reading","15"
"455",15830,"BROOKS ACADEMIES OF TEXAS","I","11","Y","Special","Math","25"
"456",15830,"BROOKS ACADEMIES OF TEXAS","I","11","Y","Special","Reading","31"
"457",15831,"SCHOOL OF SCIENCE AND TECHNOLOGY D","I","21","Y","All","Math","43"
"458",15831,"SCHOOL OF SCIENCE AND TECHNOLOGY D","I","21","Y","All","Reading","50"
"459",15831,"SCHOOL OF SCIENCE AND TECHNOLOGY D","I","21","Y","Econ_Dis","Math","41"
"460",15831,"SCHOOL OF SCIENCE AND TECHNOLOGY D","I","21","Y","Econ_Dis","Reading","50"
"461",15831,"SCHOOL OF SCIENCE AND TECHNOLOGY D","I","21","Y","Female","Math","45"
"462",15831,"SCHOOL OF SCIENCE AND TECHNOLOGY D","I","21","Y","Female","Reading","64"
"463",15831,"SCHOOL OF SCIENCE AND TECHNOLOGY D","I","21","Y","Male","Math","41"
"464",15831,"SCHOOL OF SCIENCE AND TECHNOLOGY D","I","21","Y","Male","Reading","38"
"465",15831,"SCHOOL OF SCIENCE AND TECHNOLOGY D","I","21","Y","At_Risk","Math","22"
"466",15831,"SCHOOL OF SCIENCE AND TECHNOLOGY D","I","21","Y","At_Risk","Reading","31"
"467",15831,"SCHOOL OF SCIENCE AND TECHNOLOGY D","I","21","Y","Special","Math","29"
"468",15831,"SCHOOL OF SCIENCE AND TECHNOLOGY D","I","21","Y","Special","Reading","14"
"469",15834,"BASIS TEXAS","I","11","Y","All","Math","74"
"470",15834,"BASIS TEXAS","I","11","Y","All","Reading","73"
"471",15834,"BASIS TEXAS","I","11","Y","Econ_Dis","Math","21"
"472",15834,"BASIS TEXAS","I","11","Y","Econ_Dis","Reading","29"
"473",15834,"BASIS TEXAS","I","11","Y","Female","Math","71"
"474",15834,"BASIS TEXAS","I","11","Y","Female","Reading","77"
"475",15834,"BASIS TEXAS","I","11","Y","Male","Math","76"
"476",15834,"BASIS TEXAS","I","11","Y","Male","Reading","70"
"477",15834,"BASIS TEXAS","I","11","Y","At_Risk","Math","64"
"478",15834,"BASIS TEXAS","I","11","Y","At_Risk","Reading","61"
"479",15834,"BASIS TEXAS","I","11","Y","Special","Math","56"
"480",15834,"BASIS TEXAS","I","11","Y","Special","Reading","44"
"481",15835,"GREAT HEARTS TEXAS","I","11","Y","All","Math","51"
"482",15835,"GREAT HEARTS TEXAS","I","11","Y","All","Reading","49"
"483",15835,"GREAT HEARTS TEXAS","I","11","Y","Econ_Dis","Math","34"
"484",15835,"GREAT HEARTS TEXAS","I","11","Y","Econ_Dis","Reading","32"
"485",15835,"GREAT HEARTS TEXAS","I","11","Y","Female","Math","49"
"486",15835,"GREAT HEARTS TEXAS","I","11","Y","Female","Reading","51"
"487",15835,"GREAT HEARTS TEXAS","I","11","Y","Male","Math","52"
"488",15835,"GREAT HEARTS TEXAS","I","11","Y","Male","Reading","47"
"489",15835,"GREAT HEARTS TEXAS","I","11","Y","At_Risk","Math","44"
"490",15835,"GREAT HEARTS TEXAS","I","11","Y","At_Risk","Reading","44"
"491",15835,"GREAT HEARTS TEXAS","I","11","Y","Special","Math","31"
"492",15835,"GREAT HEARTS TEXAS","I","11","Y","Special","Reading","27"
"493",15836,"ELEANOR KOLITZ HEBREW LANGUAGE ACA","I","11","Y","All","Math","60"
"494",15836,"ELEANOR KOLITZ HEBREW LANGUAGE ACA","I","11","Y","All","Reading","53"
"495",15836,"ELEANOR KOLITZ HEBREW LANGUAGE ACA","I","11","Y","Econ_Dis","Math","33"
"496",15836,"ELEANOR KOLITZ HEBREW LANGUAGE ACA","I","11","Y","Econ_Dis","Reading","17"
"497",15836,"ELEANOR KOLITZ HEBREW LANGUAGE ACA","I","11","Y","Female","Math","57"
"498",15836,"ELEANOR KOLITZ HEBREW LANGUAGE ACA","I","11","Y","Female","Reading","65"
"499",15836,"ELEANOR KOLITZ HEBREW LANGUAGE ACA","I","11","Y","Male","Math","65"
"500",15836,"ELEANOR KOLITZ HEBREW LANGUAGE ACA","I","11","Y","Male","Reading","40"
"501",15836,"ELEANOR KOLITZ HEBREW LANGUAGE ACA","I","11","Y","At_Risk","Math","33"
"502",15836,"ELEANOR KOLITZ HEBREW LANGUAGE ACA","I","11","Y","At_Risk","Reading","44"
"503",15836,"ELEANOR KOLITZ HEBREW LANGUAGE ACA","I","11","Y","Special","Math","43"
"504",15836,"ELEANOR KOLITZ HEBREW LANGUAGE ACA","I","11","Y","Special","Reading","14"
"505",15901,"ALAMO HEIGHTS ISD","B","21","N","All","Math","51"
"506",15901,"ALAMO HEIGHTS ISD","B","21","N","All","Reading","61"
"507",15901,"ALAMO HEIGHTS ISD","B","21","N","Econ_Dis","Math","25"
"508",15901,"ALAMO HEIGHTS ISD","B","21","N","Econ_Dis","Reading","31"
"509",15901,"ALAMO HEIGHTS ISD","B","21","N","Female","Math","49"
"510",15901,"ALAMO HEIGHTS ISD","B","21","N","Female","Reading","67"
"511",15901,"ALAMO HEIGHTS ISD","B","21","N","Male","Math","53"
"512",15901,"ALAMO HEIGHTS ISD","B","21","N","Male","Reading","56"
"513",15901,"ALAMO HEIGHTS ISD","B","21","N","At_Risk","Math","33"
"514",15901,"ALAMO HEIGHTS ISD","B","21","N","At_Risk","Reading","36"
"515",15901,"ALAMO HEIGHTS ISD","B","21","N","Special","Math","24"
"516",15901,"ALAMO HEIGHTS ISD","B","21","N","Special","Reading","34"
"517",15904,"HARLANDALE ISD","B","11","N","All","Math","37"
"518",15904,"HARLANDALE ISD","B","11","N","All","Reading","33"
"519",15904,"HARLANDALE ISD","B","11","N","Econ_Dis","Math","34"
"520",15904,"HARLANDALE ISD","B","11","N","Econ_Dis","Reading","31"
"521",15904,"HARLANDALE ISD","B","11","N","Female","Math","36"
"522",15904,"HARLANDALE ISD","B","11","N","Female","Reading","35"
"523",15904,"HARLANDALE ISD","B","11","N","Male","Math","37"
"524",15904,"HARLANDALE ISD","B","11","N","Male","Reading","31"
"525",15904,"HARLANDALE ISD","B","11","N","At_Risk","Math","32"
"526",15904,"HARLANDALE ISD","B","11","N","At_Risk","Reading","25"
"527",15904,"HARLANDALE ISD","B","11","N","Special","Math","21"
"528",15904,"HARLANDALE ISD","B","11","N","Special","Reading","21"
"529",15905,"EDGEWOOD ISD","B","11","N","All","Math","28"
"530",15905,"EDGEWOOD ISD","B","11","N","All","Reading","25"
"531",15905,"EDGEWOOD ISD","B","11","N","Econ_Dis","Math","27"
"532",15905,"EDGEWOOD ISD","B","11","N","Econ_Dis","Reading","25"
"533",15905,"EDGEWOOD ISD","B","11","N","Female","Math","23"
"534",15905,"EDGEWOOD ISD","B","11","N","Female","Reading","24"
"535",15905,"EDGEWOOD ISD","B","11","N","Male","Math","33"
"536",15905,"EDGEWOOD ISD","B","11","N","Male","Reading","26"
"537",15905,"EDGEWOOD ISD","B","11","N","At_Risk","Math","19"
"538",15905,"EDGEWOOD ISD","B","11","N","At_Risk","Reading","17"
"539",15905,"EDGEWOOD ISD","B","11","N","Special","Math","15"
"540",15905,"EDGEWOOD ISD","B","11","N","Special","Reading","10"
"541",15906,"RANDOLPH FIELD ISD","G","41","N","All","Math","70"
"542",15906,"RANDOLPH FIELD ISD","G","41","N","All","Reading","60"
"543",15906,"RANDOLPH FIELD ISD","G","41","N","Econ_Dis","Math","40"
"544",15906,"RANDOLPH FIELD ISD","G","41","N","Econ_Dis","Reading","40"
"545",15906,"RANDOLPH FIELD ISD","G","41","N","Female","Math","70"
"546",15906,"RANDOLPH FIELD ISD","G","41","N","Female","Reading","60"
"547",15906,"RANDOLPH FIELD ISD","G","41","N","Male","Math","69"
"548",15906,"RANDOLPH FIELD ISD","G","41","N","Male","Reading","62"
"549",15906,"RANDOLPH FIELD ISD","G","41","N","At_Risk","Math","38"
"550",15906,"RANDOLPH FIELD ISD","G","41","N","At_Risk","Reading","13"
"551",15906,"RANDOLPH FIELD ISD","G","41","N","Special","Math","67"
"552",15906,"RANDOLPH FIELD ISD","G","41","N","Special","Reading","44"
"553",15907,"SAN ANTONIO ISD","A","11","N","All","Math","33"
"554",15907,"SAN ANTONIO ISD","A","11","N","All","Reading","31"
"555",15907,"SAN ANTONIO ISD","A","11","N","Econ_Dis","Math","31"
"556",15907,"SAN ANTONIO ISD","A","11","N","Econ_Dis","Reading","30"
"557",15907,"SAN ANTONIO ISD","A","11","N","Female","Math","33"
"558",15907,"SAN ANTONIO ISD","A","11","N","Female","Reading","35"
"559",15907,"SAN ANTONIO ISD","A","11","N","Male","Math","33"
"560",15907,"SAN ANTONIO ISD","A","11","N","Male","Reading","28"
"561",15907,"SAN ANTONIO ISD","A","11","N","At_Risk","Math","21"
"562",15907,"SAN ANTONIO ISD","A","11","N","At_Risk","Reading","20"
"563",15907,"SAN ANTONIO ISD","A","11","N","Special","Math","26"
"564",15907,"SAN ANTONIO ISD","A","11","N","Special","Reading","24"
"565",15908,"SOUTH SAN ANTONIO ISD","B","11","N","All","Math","30"
"566",15908,"SOUTH SAN ANTONIO ISD","B","11","N","All","Reading","27"
"567",15908,"SOUTH SAN ANTONIO ISD","B","11","N","Econ_Dis","Math","28"
"568",15908,"SOUTH SAN ANTONIO ISD","B","11","N","Econ_Dis","Reading","26"
"569",15908,"SOUTH SAN ANTONIO ISD","B","11","N","Female","Math","27"
"570",15908,"SOUTH SAN ANTONIO ISD","B","11","N","Female","Reading","29"
"571",15908,"SOUTH SAN ANTONIO ISD","B","11","N","Male","Math","32"
"572",15908,"SOUTH SAN ANTONIO ISD","B","11","N","Male","Reading","25"
"573",15908,"SOUTH SAN ANTONIO ISD","B","11","N","At_Risk","Math","23"
"574",15908,"SOUTH SAN ANTONIO ISD","B","11","N","At_Risk","Reading","20"
"575",15908,"SOUTH SAN ANTONIO ISD","B","11","N","Special","Math","15"
"576",15908,"SOUTH SAN ANTONIO ISD","B","11","N","Special","Reading","14"
"577",15909,"SOMERSET ISD","G","41","N","All","Math","55"
"578",15909,"SOMERSET ISD","G","41","N","All","Reading","45"
"579",15909,"SOMERSET ISD","G","41","N","Econ_Dis","Math","52"
"580",15909,"SOMERSET ISD","G","41","N","Econ_Dis","Reading","41"
"581",15909,"SOMERSET ISD","G","41","N","Female","Math","53"
"582",15909,"SOMERSET ISD","G","41","N","Female","Reading","45"
"583",15909,"SOMERSET ISD","G","41","N","Male","Math","57"
"584",15909,"SOMERSET ISD","G","41","N","Male","Reading","44"
"585",15909,"SOMERSET ISD","G","41","N","At_Risk","Math","47"
"586",15909,"SOMERSET ISD","G","41","N","At_Risk","Reading","32"
"587",15909,"SOMERSET ISD","G","41","N","Special","Math","32"
"588",15909,"SOMERSET ISD","G","41","N","Special","Reading","32"
"589",15910,"NORTH EAST ISD","A","11","N","All","Math","51"
"590",15910,"NORTH EAST ISD","A","11","N","All","Reading","50"
"591",15910,"NORTH EAST ISD","A","11","N","Econ_Dis","Math","36"
"592",15910,"NORTH EAST ISD","A","11","N","Econ_Dis","Reading","36"
"593",15910,"NORTH EAST ISD","A","11","N","Female","Math","49"
"594",15910,"NORTH EAST ISD","A","11","N","Female","Reading","52"
"595",15910,"NORTH EAST ISD","A","11","N","Male","Math","53"
"596",15910,"NORTH EAST ISD","A","11","N","Male","Reading","47"
"597",15910,"NORTH EAST ISD","A","11","N","At_Risk","Math","37"
"598",15910,"NORTH EAST ISD","A","11","N","At_Risk","Reading","38"
"599",15910,"NORTH EAST ISD","A","11","N","Special","Math","29"
"600",15910,"NORTH EAST ISD","A","11","N","Special","Reading","24"
"601",15911,"EAST CENTRAL ISD","B","41","N","All","Math","35"
"602",15911,"EAST CENTRAL ISD","B","41","N","All","Reading","28"
"603",15911,"EAST CENTRAL ISD","B","41","N","Econ_Dis","Math","31"
"604",15911,"EAST CENTRAL ISD","B","41","N","Econ_Dis","Reading","25"
"605",15911,"EAST CENTRAL ISD","B","41","N","Female","Math","39"
"606",15911,"EAST CENTRAL ISD","B","41","N","Female","Reading","34"
"607",15911,"EAST CENTRAL ISD","B","41","N","Male","Math","31"
"608",15911,"EAST CENTRAL ISD","B","41","N","Male","Reading","23"
"609",15911,"EAST CENTRAL ISD","B","41","N","At_Risk","Math","19"
"610",15911,"EAST CENTRAL ISD","B","41","N","At_Risk","Reading","14"
"611",15911,"EAST CENTRAL ISD","B","41","N","Special","Math","7"
"612",15911,"EAST CENTRAL ISD","B","41","N","Special","Reading","7"
"613",15912,"SOUTHWEST ISD","B","41","N","All","Math","42"
"614",15912,"SOUTHWEST ISD","B","41","N","All","Reading","36"
"615",15912,"SOUTHWEST ISD","B","41","N","Econ_Dis","Math","39"
"616",15912,"SOUTHWEST ISD","B","41","N","Econ_Dis","Reading","33"
"617",15912,"SOUTHWEST ISD","B","41","N","Female","Math","40"
"618",15912,"SOUTHWEST ISD","B","41","N","Female","Reading","37"
"619",15912,"SOUTHWEST ISD","B","41","N","Male","Math","45"
"620",15912,"SOUTHWEST ISD","B","41","N","Male","Reading","36"
"621",15912,"SOUTHWEST ISD","B","41","N","At_Risk","Math","40"
"622",15912,"SOUTHWEST ISD","B","41","N","At_Risk","Reading","34"
"623",15912,"SOUTHWEST ISD","B","41","N","Special","Math","23"
"624",15912,"SOUTHWEST ISD","B","41","N","Special","Reading","21"
"625",15913,"LACKLAND ISD","F","21","N","All","Math","57"
"626",15913,"LACKLAND ISD","F","21","N","All","Reading","53"
"627",15913,"LACKLAND ISD","F","21","N","Econ_Dis","Math","57"
"628",15913,"LACKLAND ISD","F","21","N","Econ_Dis","Reading","67"
"629",15913,"LACKLAND ISD","F","21","N","Female","Math","58"
"630",15913,"LACKLAND ISD","F","21","N","Female","Reading","60"
"631",15913,"LACKLAND ISD","F","21","N","Male","Math","56"
"632",15913,"LACKLAND ISD","F","21","N","Male","Reading","47"
"633",15913,"LACKLAND ISD","F","21","N","At_Risk","Math","37"
"634",15913,"LACKLAND ISD","F","21","N","At_Risk","Reading","29"
"635",15913,"LACKLAND ISD","F","21","N","Special","Math","43"
"636",15913,"LACKLAND ISD","F","21","N","Special","Reading","36"
"637",15914,"FT SAM HOUSTON ISD","G","11","N","All","Math","51"
"638",15914,"FT SAM HOUSTON ISD","G","11","N","All","Reading","51"
"639",15914,"FT SAM HOUSTON ISD","G","11","N","Econ_Dis","Math","38"
"640",15914,"FT SAM HOUSTON ISD","G","11","N","Econ_Dis","Reading","45"
"641",15914,"FT SAM HOUSTON ISD","G","11","N","Female","Math","54"
"642",15914,"FT SAM HOUSTON ISD","G","11","N","Female","Reading","64"
"643",15914,"FT SAM HOUSTON ISD","G","11","N","Male","Math","48"
"644",15914,"FT SAM HOUSTON ISD","G","11","N","Male","Reading","38"
"645",15914,"FT SAM HOUSTON ISD","G","11","N","At_Risk","Math","14"
"646",15914,"FT SAM HOUSTON ISD","G","11","N","At_Risk","Reading","29"
"647",15914,"FT SAM HOUSTON ISD","G","11","N","Special","Math","20"
"648",15914,"FT SAM HOUSTON ISD","G","11","N","Special","Reading","20"
"649",15915,"NORTHSIDE ISD","A","11","N","All","Math","47"
"650",15915,"NORTHSIDE ISD","A","11","N","All","Reading","43"
"651",15915,"NORTHSIDE ISD","A","11","N","Econ_Dis","Math","36"
"652",15915,"NORTHSIDE ISD","A","11","N","Econ_Dis","Reading","31"
"653",15915,"NORTHSIDE ISD","A","11","N","Female","Math","46"
"654",15915,"NORTHSIDE ISD","A","11","N","Female","Reading","46"
"655",15915,"NORTHSIDE ISD","A","11","N","Male","Math","49"
"656",15915,"NORTHSIDE ISD","A","11","N","Male","Reading","40"
"657",15915,"NORTHSIDE ISD","A","11","N","At_Risk","Math","25"
"658",15915,"NORTHSIDE ISD","A","11","N","At_Risk","Reading","22"
"659",15915,"NORTHSIDE ISD","A","11","N","Special","Math","28"
"660",15915,"NORTHSIDE ISD","A","11","N","Special","Reading","25"
"661",15916,"JUDSON ISD","B","21","N","All","Math","46"
"662",15916,"JUDSON ISD","B","21","N","All","Reading","42"
"663",15916,"JUDSON ISD","B","21","N","Econ_Dis","Math","40"
"664",15916,"JUDSON ISD","B","21","N","Econ_Dis","Reading","37"
"665",15916,"JUDSON ISD","B","21","N","Female","Math","44"
"666",15916,"JUDSON ISD","B","21","N","Female","Reading","41"
"667",15916,"JUDSON ISD","B","21","N","Male","Math","48"
"668",15916,"JUDSON ISD","B","21","N","Male","Reading","42"
"669",15916,"JUDSON ISD","B","21","N","At_Risk","Math","30"
"670",15916,"JUDSON ISD","B","21","N","At_Risk","Reading","27"
"671",15916,"JUDSON ISD","B","21","N","Special","Math","37"
"672",15916,"JUDSON ISD","B","21","N","Special","Reading","33"
"673",15917,"SOUTHSIDE ISD","B","41","N","All","Math","33"
"674",15917,"SOUTHSIDE ISD","B","41","N","All","Reading","26"
"675",15917,"SOUTHSIDE ISD","B","41","N","Econ_Dis","Math","31"
"676",15917,"SOUTHSIDE ISD","B","41","N","Econ_Dis","Reading","23"
"677",15917,"SOUTHSIDE ISD","B","41","N","Female","Math","38"
"678",15917,"SOUTHSIDE ISD","B","41","N","Female","Reading","30"
"679",15917,"SOUTHSIDE ISD","B","41","N","Male","Math","28"
"680",15917,"SOUTHSIDE ISD","B","41","N","Male","Reading","23"
"681",15917,"SOUTHSIDE ISD","B","41","N","At_Risk","Math","22"
"682",15917,"SOUTHSIDE ISD","B","41","N","At_Risk","Reading","14"
"683",15917,"SOUTHSIDE ISD","B","41","N","Special","Math","18"
"684",15917,"SOUTHSIDE ISD","B","41","N","Special","Reading","12"
"685",16901,"JOHNSON CITY ISD","H","42","N","All","Math","58"
"686",16901,"JOHNSON CITY ISD","H","42","N","All","Reading","56"
"687",16901,"JOHNSON CITY ISD","H","42","N","Econ_Dis","Math","50"
"688",16901,"JOHNSON CITY ISD","H","42","N","Econ_Dis","Reading","45"
"689",16901,"JOHNSON CITY ISD","H","42","N","Female","Math","60"
"690",16901,"JOHNSON CITY ISD","H","42","N","Female","Reading","60"
"691",16901,"JOHNSON CITY ISD","H","42","N","Male","Math","57"
"692",16901,"JOHNSON CITY ISD","H","42","N","Male","Reading","52"
"693",16901,"JOHNSON CITY ISD","H","42","N","At_Risk","Math","14"
"694",16901,"JOHNSON CITY ISD","H","42","N","At_Risk","Reading","21"
